date,close,daily_return,volume,stock_id,iron_powder_price,rebar_price,coke_price,gdp_growth,cpi,interest,fdi,import,export,exchange_rate,de,roe,roa,quick_ratio,pe,pb,log_volume,log_rebar_price,log_iron_powder_price,log_pe,log_close,z_close,price_to_rebar,price_to_iron,price_to_coke,price_x_interest,volume_momentum,pe_to_roe
2023-07-03,15.53,-0.002569043031470875,5945909,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,15.59821431438241,16.51154865171214,14.89997919170549,4.26693154219291,2.805176911832933,-0.6432840954917587,1.047844933658781,5.250405656382033,1.777836214237833,-0.02811151497298986,-4.007248378775338,74.75611814478061
2023-07-03,13.4,-0.002976190476190466,4939687,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,15.41281293171674,16.51154865171214,14.89997919170549,4.290114069296591,2.667228206581955,-0.6774828768751416,0.904128918932883,4.530292066678638,1.533999051563874,-0.02960600171944369,-4.587146705868062,59.55159367980923
2023-07-03,6.9,0.06976744186046524,248037,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.42134127084788,16.51154865171214,14.89997919170549,4.378705815848558,2.066862759472976,-0.3773057928375769,0.4655589209430517,2.332762332841985,0.7898950340142339,-0.01648826314700211,86.66052049428771,1.326030972441341
2023-07-03,5.98,0.01528013582342957,191997,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,12.16524544266302,16.51154865171214,14.89997919170549,4.341754217246487,1.943048916774281,-0.703934530971847,0.4034843981506448,2.021727355129721,0.6845756961456694,-0.03076193900346972,18.58866026892486,27.58184148716684
2023-07-04,19.89,0.00201511335012583,19737741,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.79804324905986,16.51154865171214,14.89997919170549,0.6931471805599453,3.039270575568474,-0.3074195452656899,1.342024193848884,6.724440985540157,2.2769582937019,-0.01343423412811065,3.38499612071716,4018.190229885568
2023-07-04,15.72,0.01223438506117192,9864445,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.10444763910127,16.51154865171214,14.89997919170549,4.26693154219291,2.816605607656556,-0.6050917680300704,1.060664672061561,5.314641140909566,1.799586947058516,-0.02644251026291408,19.70280136142458,74.75611814478061
2023-07-04,13.63,0.01716417910447765,10701598,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.18590382096351,16.51154865171214,14.89997919170549,4.290114069296591,2.683074215032033,-0.6298131201700565,0.9196475496309847,4.608050811106704,1.560328886031016,-0.02752283335143147,27.78177521508669,59.55159367980923
2023-07-04,7.11,0.0304347826086957,670536,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,13.41583565422174,16.51154865171214,14.89997919170549,4.378705815848558,2.093097868127322,-0.3371790882615491,0.4797281054934924,2.403759447319785,0.8139353176581454,-0.0147347261570297,40.83080416502276,1.326030972441341
2023-07-04,5.98,0.0,334383,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,12.72004830272727,16.51154865171214,14.89997919170549,4.341754217246487,1.943048916774281,-0.703934530971847,0.4034843981506448,2.021727355129721,0.6845756961456694,-0.03076193900346972,0.0,27.58184148716684
2023-07-05,20.42,0.02664655605832089,31821993,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,17.27566827532592,16.51154865171214,14.89997919170549,0.6931471805599453,3.064325065019603,-0.1826511232100461,1.377784516761901,6.903624179222223,2.337631390517486,-0.007981854084279016,46.0337063143428,4018.190229885568
2023-07-05,15.81,0.005725190839694694,18846205,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.75182223145165,16.51154865171214,14.89997919170549,4.26693154219291,2.821973947420524,-0.5870006655482182,1.066737179726036,5.345068475685766,1.809889925763049,-0.02565192908445714,9.590737918770092,74.75611814478061
2023-07-05,13.79,0.011738811445340952,18046291,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.70845084768983,16.51154865171214,14.89997919170549,4.290114069296591,2.693951276722709,-0.5966515502882586,0.9304431188122728,4.662143850708836,1.578645292616853,-0.0260736727475969,19.6137354044778,59.55159367980923
2023-07-05,7.0,-0.015471167369901619,346124,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.75455814959874,16.51154865171214,14.89997919170549,4.378705815848558,2.079441541679836,-0.3581978382775637,0.4723061516813568,2.366570482593318,0.8013427881303822,-0.01565324553272954,-19.73279038615848,1.326030972441341
2023-07-05,6.08,0.016722408026755838,551204,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,13.21986388396341,16.51154865171214,14.89997919170549,4.341754217246487,1.957273907705628,-0.6720493330960414,0.4102316288889499,2.055535504881053,0.6960234502618177,-0.02936855585629701,22.10679579258095,27.58184148716684
2023-07-06,20.45,0.0014691478942212572,27624517,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,17.1342143058859,16.51154865171214,14.89997919170549,0.6931471805599453,3.065724645374026,-0.1755887596974631,1.379808685983392,6.913766624147621,2.341065716752331,-0.007673228798779136,2.5172694866628,4018.190229885568
2023-07-06,15.53,-0.01771030993042388,10551750,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.17180247044957,16.51154865171214,14.89997919170549,4.26693154219291,2.805176911832933,-0.6432840954917587,1.047844933658781,5.250405656382033,1.777836214237833,-0.02811151497298986,-28.64076338852565,74.75611814478061
2023-07-06,13.63,-0.01160261058738199,8694796,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,15.97823547375828,16.51154865171214,14.89997919170549,4.290114069296591,2.683074215032033,-0.6298131201700565,0.9196475496309847,4.608050811106704,1.560328886031016,-0.02752283335143147,-18.53892440755103,59.55159367980923
2023-07-06,6.7,-0.04285714285714281,271854,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.51302779332554,16.51154865171214,14.89997919170549,4.378705815848558,2.041220328859638,-0.4155217019576033,0.4520644594664415,2.265146033339319,0.7669995257819372,-0.01815829837554727,-53.62726197139511,1.326030972441341
2023-07-06,5.89,-0.03125000000000011,432551,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,12.97746014119885,16.51154865171214,14.89997919170549,4.341754217246487,1.930071085025567,-0.7326312090600723,0.3974118904861702,1.99130002035352,0.6742727174411358,-0.03201598383592516,-40.55456294124654,27.58184148716684
2023-07-07,20.79,0.0166259168704157,22629342,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.93475802912062,16.51154865171214,14.89997919170549,0.6931471805599453,3.081451148956528,-0.09554863988818238,1.40274927049363,7.028714333302155,2.379988080747235,-0.00417547556311357,28.15558792127643,4018.190229885568
2023-07-07,16.28,0.048293625241468296,22976136,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.94996675707946,16.51154865171214,14.89997919170549,4.26693154219291,2.84954976337591,-0.4925249081429895,1.09844916419607,5.503966779517032,1.863694370108946,-0.02152333848584865,81.85753424217411,74.75611814478061
2023-07-07,14.33,0.051357300073367584,15397963,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.54974591579508,16.51154865171214,14.89997919170549,4.290114069296591,2.729811692883723,-0.4847312519371892,0.9668781647991204,4.844707859366036,1.640463164844054,-0.02118275570965517,84.99502671354774,59.55159367980923
2023-07-07,7.05,0.052238805970149294,240765,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.39158493983616,16.51154865171214,14.89997919170549,4.378705815848558,2.085672091430472,-0.3486438609975572,0.4756797670505093,2.383474557468984,0.8070666651884563,-0.01523573672559325,64.73216013347252,1.326030972441341
2023-07-07,6.74,0.1443123938879458,2356940,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,14.67287557406353,16.51154865171214,14.89997919170549,4.341754217246487,2.046401687601636,-0.4616070271157242,0.4547633517617635,2.278669293239852,0.7715786274283966,-0.02017222708495715,211.7477799313074,27.58184148716684
2023-07-10,20.98,0.009139009139009113,24286165,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,17.00541748696195,16.51154865171214,14.89997919170549,0.6931471805599453,3.090132948975475,-0.05082033764181931,1.415569008896409,7.092949817829687,2.401738813567917,-0.002220848754947504,15.54126658260106,4018.190229885568
2023-07-10,16.52,0.014742014742014751,18061227,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.70927815457906,16.51154865171214,14.89997919170549,4.26693154219291,2.863343085508245,-0.4442819681913839,1.114642517968002,5.58510633892023,1.891168979987702,-0.01941512200996348,24.63284248832296,74.75611814478061
2023-07-10,14.65,0.022330774598744,11243665,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.23531559477491,16.51154865171214,14.89997919170549,4.290114069296591,2.750470916986162,-0.4184081121735926,0.9884693031616967,4.952893938570301,1.677095978015728,-0.018284434501986,36.25471730863919,59.55159367980923
2023-07-10,6.9,-0.02127659574468077,803439,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,13.59665903271446,16.51154865171214,14.89997919170549,4.378705815848558,2.066862759472976,-0.3773057928375769,0.4655589209430517,2.332762332841985,0.7898950340142339,-0.01648826314700211,-28.92906177173278,1.326030972441341
2023-07-10,7.41,0.09940652818991103,2418470,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,14.69864649375413,16.51154865171214,14.89997919170549,4.341754217246487,2.129421473984856,-0.2479762013478264,0.4999697977084077,2.505183896573784,0.8482785800065903,-0.01083655999890001,146.1141417034907,27.58184148716684
2023-07-11,20.68,-0.014299332697807482,24030294,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.9948259255727,16.51154865171214,14.89997919170549,0.6931471805599453,3.076390176571445,-0.1214439727676554,1.395327316681494,6.991525368575688,2.367395551219472,-0.005307101609946542,-24.30146700510879,4018.190229885568
2023-07-11,16.52,0.0,15902532,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.58198902556142,16.51154865171214,14.89997919170549,4.26693154219291,2.863343085508245,-0.4442819681913839,1.114642517968002,5.58510633892023,1.891168979987702,-0.01941512200996348,0.0,74.75611814478061
2023-07-11,14.53,-0.008191126279863514,11053945,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.21829811671938,16.51154865171214,14.89997919170549,4.290114069296591,2.742773637160596,-0.4432792895849416,0.9803726262757305,4.912324158868701,1.66335867307635,-0.01937130495486195,-13.2846127918521,59.55159367980923
2023-07-11,6.8,-0.01449275362318847,689742,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,13.44407579323778,16.51154865171214,14.89997919170549,4.378705815848558,2.054123733695546,-0.3964137473975902,0.4588116902047466,2.298954183090652,0.7784472798980855,-0.01732328076127469,-19.48416781628673,1.326030972441341
2023-07-11,7.31,-0.013495276653171412,2016020,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,14.51663682081227,16.51154865171214,14.89997919170549,4.341754217246487,2.117459608867357,-0.2798613992236322,0.4932225669701025,2.471375746822451,0.8368308258904419,-0.01222994314607273,-19.59060299704761,27.58184148716684
2023-07-12,20.45,-0.01112185686653777,27776627,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,17.13970554163512,16.51154865171214,14.89997919170549,0.6931471805599453,3.065724645374026,-0.1755887596974631,1.379808685983392,6.913766624147621,2.341065716752331,-0.007673228798779136,-19.062535176867,4018.190229885568
2023-07-12,16.52,0.0,9274411,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.04276987604527,16.51154865171214,14.89997919170549,4.26693154219291,2.863343085508245,-0.4442819681913839,1.114642517968002,5.58510633892023,1.891168979987702,-0.01941512200996348,0.0,74.75611814478061
2023-07-12,14.49,-0.002752924982794114,8859932,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,15.99704987334359,16.51154865171214,14.89997919170549,4.290114069296591,2.740194654428777,-0.4515696820553909,0.9776737339804086,4.898800898968168,1.658779571429891,-0.01973359510582058,-4.403867824733097,59.55159367980923
2023-07-12,6.99,0.027941176470588358,793801,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,13.58459059861345,16.51154865171214,14.89997919170549,4.378705815848558,2.078190759778183,-0.360108633733565,0.4716314286075263,2.363189667618185,0.8001980127187673,-0.01573674729415679,37.95694431965541,1.326030972441341
2023-07-12,7.22,-0.01231190150478789,975593,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,13.79080282025952,16.51154865171214,14.89997919170549,4.341754217246487,2.106570209068089,-0.3085580773118572,0.487150059305628,2.440948412046251,0.8265278471859084,-0.01348398797852816,-16.97910059949863,27.58184148716684
2023-07-13,20.49,0.001955990220048776,14016102,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.4557175122221,16.51154865171214,14.89997919170549,0.6931471805599453,3.067587710654419,-0.1661722750140185,1.382507578278714,6.927289884048155,2.34564481839879,-0.007261728418112608,3.21872225177918,4018.190229885568
2023-07-13,16.57,0.003026634382566673,9872968,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.10531127799888,16.51154865171214,14.89997919170549,4.26693154219291,2.866192902199006,-0.4342313557014658,1.118016133337155,5.602010413795897,1.896892857045776,-0.01897591024415406,4.874488885593021,74.75611814478061
2023-07-13,14.53,0.002760524499654915,5106437,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,15.44601285036936,16.51154865171214,14.89997919170549,4.290114069296591,2.742773637160596,-0.4432792895849416,0.9803726262757305,4.912324158868701,1.66335867307635,-0.01937130495486195,4.263909689542927,59.55159367980923
2023-07-13,6.91,-0.011444921316165918,236103,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.37203190031654,16.51154865171214,14.89997919170549,4.378705815848558,2.068127781779562,-0.3753949973815756,0.4662336440168822,2.336143147817118,0.7910398094258487,-0.01640476138557485,-14.15969316202176,1.326030972441341
2023-07-13,7.31,0.01246537396121883,1117274,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,13.9264041379503,16.51154865171214,14.89997919170549,4.341754217246487,2.117459608867357,-0.2798613992236322,0.4932225669701025,2.471375746822451,0.8368308258904419,-0.01222994314607273,17.35978355146158,27.58184148716684
2023-07-14,20.83,0.0165934602244997,17089358,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.65396660559008,16.51154865171214,14.89997919170549,0.6931471805599453,3.083285170561853,-0.08613215520473778,1.405448162788951,7.042237593202687,2.384567182393694,-0.003763975182447042,27.63469324500053,4018.190229885568
2023-07-14,16.8,0.01388050694025345,17410244,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.672569441455,16.51154865171214,14.89997919170549,4.26693154219291,2.87919845729804,-0.3879985382478433,1.133534764035256,5.679769158223963,1.923222691512917,-0.01695553612143075,23.14237158439736,74.75611814478061
2023-07-14,15.07,0.03716448726772192,14635831,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.49898339483477,16.51154865171214,14.89997919170549,4.290114069296591,2.776954179749421,-0.3313589912338722,1.016807672262578,5.094888167525901,1.725176545303551,-0.01448038791692022,61.31762583076921,59.55159367980923
2023-07-14,7.39,0.069464544138929,1966092,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,14.49155939136416,16.51154865171214,14.89997919170549,4.378705815848558,2.127040520479115,-0.2836768154935123,0.4986203515607466,2.498422266623517,0.8459890291833606,-0.01239667683706649,100.6649566983327,1.326030972441341
2023-07-14,7.5,0.0259917920656636,1359803,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,14.12285186507906,16.51154865171214,14.89997919170549,4.341754217246487,2.140066163496271,-0.2192795232596013,0.5060423053728823,2.535611231349983,0.8585815587111237,-0.009582515166444578,36.70782290513043,27.58184148716684
2023-07-17,20.68,-0.007201152184349469,12546558,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.34495708238316,16.51154865171214,14.89997919170549,0.6931471805599453,3.076390176571445,-0.1214439727676554,1.395327316681494,6.991525368575688,2.367395551219472,-0.005307101609946542,-11.77025233969018,4018.190229885568
2023-07-17,16.71,-0.005357142857142838,8730737,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,15.98236057486313,16.51154865171214,14.89997919170549,4.26693154219291,2.874129451794742,-0.4060896407296956,1.127462256370782,5.649341823447764,1.912919712808384,-0.0177461172998877,-8.561978879390935,74.75611814478061
2023-07-17,15.15,0.005308560053085554,6971673,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,15.75736606950398,16.51154865171214,14.89997919170549,4.290114069296591,2.781920049668666,-0.3147782062929731,1.022205456853222,5.121934687326967,1.73433474859647,-0.01375580761500293,8.364892405841454,59.55159367980923
2023-07-17,7.9,0.0690121786197566,399277,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,12.89741569963224,16.51154865171214,14.89997919170549,4.378705815848558,2.186051276738094,-0.1862262472374449,0.5330312283261027,2.670843830355316,0.9043725751757171,-0.008138087004276344,89.00787559962734,1.326030972441341
2023-07-17,7.31,-0.02533333333333343,1072261,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,13.88528192634387,16.51154865171214,14.89997919170549,4.341754217246487,2.117459608867357,-0.2798613992236322,0.4932225669701025,2.471375746822451,0.8368308258904419,-0.01222994314607273,-35.17604754673793,27.58184148716684
2023-07-18,20.61,-0.0033849129593810368,12410918,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.33408728819611,16.51154865171214,14.89997919170549,0.6931471805599453,3.073156170518795,-0.1379228209636839,1.39060425516468,6.967859663749755,2.359382123338168,-0.006027227276112986,-5.528946374147607,4018.190229885568
2023-07-18,16.33,-0.02274087372830658,15203254,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.53702017340302,16.51154865171214,14.89997919170549,4.26693154219291,2.852439103727515,-0.4824742956530722,1.101822779565222,5.520870854392697,1.86941824716702,-0.02108412672003926,-37.60662876058166,74.75611814478061
2023-07-18,14.88,-0.01782178217821784,8958997,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.00816905996011,16.51154865171214,14.89997919170549,4.290114069296591,2.76506045581899,-0.3707383554685076,1.003987933859799,5.030652682998368,1.70342581248287,-0.01620126613397378,-28.52941020586953,59.55159367980923
2023-07-18,8.45,0.06962025316455689,807453,POM,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,4.0878779303,-0.6689905783,-0.1495259342,0.318455518,-0.886969624,0.7327875348,13.60164260497193,16.51154865171214,14.89997919170549,4.378705815848558,2.246014741505651,-0.08113249715737253,0.5701409973867806,2.856788653987648,0.9673352228145327,-0.00354549012577718,94.6949801611969,1.326030972441341
2023-07-18,7.22,-0.01231190150478789,657900,TVN,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.4374137826,-0.1371294882,-0.0493367427,0.5596575576,-3.7795256226,0.5361365438,13.39681126304515,16.51154865171214,14.89997919170549,4.341754217246487,2.106570209068089,-0.3085580773118572,0.487150059305628,2.440948412046251,0.8265278471859084,-0.01348398797852816,-16.49402207488449,27.58184148716684
2023-07-19,20.76,0.007278020378457262,15390616,HPG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.8009687058,-0.0196664566,-0.0108141815,0.7702157401,-78.6217447436,1.5342243138,16.54926866095425,16.51154865171214,14.89997919170549,0.6931471805599453,3.080073421987742,-0.1026110034007654,1.400725101272138,7.018571888376755,2.376553754512391,-0.004484100848613448,12.04459145629892,4018.190229885568
2023-07-19,16.43,0.006123698714023407,13947771,HSG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,0.594145707,-0.1247618219,-0.0783030183,0.6311513548,-9.3192338861,1.1723364622,16.45083041191052,16.51154865171214,14.89997919170549,4.26693154219291,2.858192859531929,-0.4623730706732361,1.108570010303527,5.554679004144031,1.880866001283168,-0.02020570318842042,10.07399290380336,74.75611814478061
2023-07-19,14.84,-0.002688172043010861,10624466,NKG,2957866.69,14820895.25,8735337.865,0.0372,0.02,0.0437,10021,26652.06,29940.67,23580,1.2629955101,-0.1285088647,-0.0514731435,0.5887770067,-7.6469525355,0.993078432,16.17867020093295,16.51154865171214,14.89997919170549,4.290114069296591,2.76253838638628,-0.3790287479389573,1.001289041564476,5.017129423097834,1.69884671083641,-0.01656355628493244,-4.349104892724085,59.55159367980923
